STATE,ST_CASE,FATALS
45,451074,1
45,451075,1
45,451076,1
45,451077,1
45,451078,1
45,451079,1
45,451080,1
45,451081,1
45,451082,1
45,451083,1
45,451084,1
45,451085,1
45,451086,1
45,451087,1
45,451088,1
45,451089,1
45,451090,1
45,451091,1
45,451092,1
45,451093,1
45,451094,1
45,451095,1
45,451096,1
45,451097,1
45,451098,1
45,451099,1
45,451100,1
45,451101,1
45,451102,1
45,451103,1
45,451104,1
45,451105,1
45,451106,1
45,451107,3
45,451108,1
45,451109,1
45,451110,1
45,451111,1
45,451112,1
45,451113,1
45,451114,1
45,451115,1
45,451116,1
45,451117,1
46,460001,1
46,460002,1
46,460003,1
46,460004,1
46,460005,1
46,460006,1
46,460007,1
46,460008,2
46,460009,1
46,460010,1
46,460011,4
46,460012,1
46,460013,1
46,460014,1
46,460015,1
46,460016,1
46,460017,1
46,460018,1
46,460019,1
46,460020,1
46,460021,1
46,460022,1
46,460023,1
46,460024,1
46,460025,1
46,460026,1
46,460027,1
46,460028,1
46,460029,1
46,460030,1
46,460031,1
46,460032,1
46,460033,1
46,460034,1
46,460035,1
46,460036,1
46,460037,1
46,460038,1
46,460039,1
46,460040,1
46,460041,2
46,460042,1
46,460043,1
46,460044,1
46,460045,1
46,460046,1
46,460047,1
46,460048,1
46,460049,1
46,460050,1
46,460051,1
46,460052,1
46,460053,1
46,460054,1
46,460055,1
46,460056,1
46,460057,1
46,460058,1
46,460059,1
46,460060,1
46,460061,1
46,460062,2
46,460063,2
46,460064,1
46,460065,1
46,460066,1
46,460067,1
46,460068,1
46,460069,1
46,460070,3
46,460071,1
46,460072,1
46,460073,1
46,460074,1
46,460075,1
46,460076,1
46,460077,1
46,460078,1
46,460079,1
46,460080,1
46,460081,1
46,460082,1
46,460083,1
46,460084,1
46,460085,1
46,460086,2
46,460087,1
46,460088,2
46,460089,1
46,460090,1
46,460091,1
46,460092,1
46,460093,1
46,460094,1
46,460095,1
46,460096,2
46,460097,1
46,460098,1
46,460099,1
46,460100,1
46,460101,1
46,460102,1
46,460103,1
46,460104,1
46,460105,1
46,460106,1
46,460107,1
46,460108,1
46,460109,2
46,460110,1
46,460111,1
46,460112,1
46,460113,1
46,460114,1
46,460115,1
46,460116,3
46,460117,1
46,460118,1
46,460119,1
46,460120,1
46,460121,1
46,460122,1
46,460123,1
46,460124,1
46,460125,1
46,460126,1
46,460127,1
46,460128,2
46,460129,1
46,460130,2
46,460131,1
47,470001,1
47,470002,2
47,470003,1
47,470004,1
47,470005,2
47,470006,1
47,470007,1
47,470008,1
47,470009,1
47,470010,1
47,470011,1
47,470012,1
47,470013,1
47,470014,1
47,470015,3
47,470016,1
47,470017,1
47,470018,1
47,470019,1
47,470020,1
47,470021,1
47,470022,1
47,470023,1
47,470024,1
47,470025,1
47,470026,1
47,470027,1
47,470028,1
47,470029,1
47,470030,1
47,470031,1
47,470032,1
47,470033,1
47,470034,1
47,470036,1
47,470037,1
47,470038,1
47,470039,1
47,470040,1
47,470041,1
47,470042,1
47,470043,1
47,470044,1
47,470045,1
47,470046,1
47,470047,1
47,470048,2
47,470049,1
47,470050,1
47,470051,1
47,470052,1
47,470054,1
47,470055,1
47,470056,1
47,470057,1
47,470058,1
47,470059,1
47,470060,2
47,470061,1
47,470062,1
47,470064,1
47,470065,2
47,470066,1
47,470067,1
47,470068,1
47,470069,1
47,470070,1
47,470071,1
47,470072,1
47,470073,1
47,470074,1
47,470075,1
47,470076,3
47,470077,1
47,470078,1
47,470079,1
47,470080,1
47,470081,1
47,470082,1
47,470083,1
47,470084,1
47,470085,1
47,470086,2
47,470088,1
47,470089,1
47,470090,1
47,470091,1
47,470092,1
47,470093,1
47,470094,1
47,470095,1
47,470096,1
47,470097,1
47,470098,1
47,470100,1
47,470101,1
47,470102,2
47,470103,1
47,470104,1
47,470105,2
47,470106,1
47,470107,1
47,470108,1
47,470109,1
47,470110,1
47,470111,1
47,470112,1
47,470113,1
47,470114,1
47,470115,1
47,470116,1
47,470117,1
47,470118,1
47,470119,1
47,470120,1
47,470121,1
47,470122,1
47,470123,1
47,470124,2
47,470125,1
47,470126,1
47,470127,1
47,470128,1
47,470129,1
47,470130,1
47,470131,1
47,470132,1
47,470133,1
47,470134,1
47,470135,1
47,470136,1
47,470137,1
47,470138,1
47,470139,1
47,470140,1
47,470141,1
47,470142,1
47,470143,1
47,470144,1
47,470145,1
47,470146,1
47,470147,1
47,470150,1
47,470151,1
47,470152,1
47,470153,1
47,470154,1
47,470155,1
47,470156,1
47,470157,1
47,470158,1
47,470159,2
47,470160,1
47,470161,2
47,470163,1
47,470164,1
47,470165,1
47,470166,1
47,470167,1
47,470168,1
47,470169,1
47,470170,1
47,470171,1
47,470172,1
47,470173,1
47,470175,1
47,470176,1
47,470177,1
47,470178,1
47,470179,1
47,470180,1
47,470181,1
47,470182,1
47,470183,1
47,470184,1
47,470185,1
47,470187,1
47,470188,1
47,470189,1
47,470190,1
47,470191,1
47,470193,1
47,470194,1
47,470195,1
47,470196,1
47,470198,2
47,470199,1
47,470200,2
47,470201,1
47,470202,3
47,470203,1
47,470204,1
47,470205,1
47,470206,1
47,470207,1
47,470208,1
47,470209,1
47,470210,1
47,470211,1
47,470212,1
47,470213,1
47,470214,1
47,470215,1
47,470216,1
47,470217,1
47,470218,1
47,470219,1
47,470220,1
47,470221,1
47,470222,1
47,470223,1
47,470224,1
47,470225,1
47,470226,1
47,470227,1
47,470228,2
47,470229,2
47,470230,1
47,470231,1
47,470232,1
47,470233,1
47,470234,1
47,470235,1
47,470236,2
47,470238,1
47,470239,1
47,470240,1
47,470241,1
47,470243,1
47,470244,1
47,470245,1
47,470246,1
47,470247,1
47,470248,1
47,470249,1
47,470250,1
47,470251,2
47,470252,1
47,470253,1
47,470255,1
47,470256,2
47,470257,1
47,470258,1
47,470259,1
47,470260,1
47,470261,1
47,470262,1
47,470263,1
47,470264,1
47,470265,1
47,470266,1
47,470267,1
47,470268,1
47,470269,1
47,470270,1
47,470271,1
47,470272,1
47,470273,1
47,470274,1
47,470275,1
47,470276,1
47,470277,2
47,470278,1
47,470279,1
47,470280,2
47,470281,1
47,470282,1
47,470283,1
47,470284,1
47,470285,1
47,470286,2
47,470287,1
47,470288,1
47,470289,1
47,470290,1
47,470291,1
47,470292,1
47,470293,1
47,470294,1
47,470295,1
47,470296,1
47,470297,1
47,470298,1
47,470299,1
47,470300,1
47,470301,1
47,470302,1
47,470303,1
47,470304,1
47,470306,1
47,470307,1
47,470308,1
47,470309,1
47,470310,1
47,470311,2
47,470312,1
47,470313,1
47,470314,1
47,470315,1
47,470316,1
47,470317,1
47,470318,3
47,470319,1
47,470320,1
47,470321,1
47,470322,1
47,470323,1
47,470324,1
47,470325,1
47,470326,1
47,470327,1
47,470328,1
47,470329,1
47,470330,1
47,470331,1
47,470332,1
47,470333,1
47,470334,1
47,470335,1
47,470336,1
47,470337,1
47,470338,1
47,470340,1
47,470341,1
47,470342,1
47,470343,1
47,470344,1
47,470345,1
47,470346,2
47,470347,1
47,470348,1
47,470349,1
47,470350,1
47,470351,1
47,470352,1
47,470353,1
47,470355,2
47,470356,1
47,470357,1
47,470358,1
47,470359,1
47,470360,1
47,470361,1
47,470362,1
47,470363,3
47,470364,2
47,470365,1
47,470366,1
47,470367,1
47,470368,1
47,470369,1
47,470370,1
47,470371,1
47,470372,1
47,470373,1
47,470374,1
47,470375,1
47,470376,1
47,470377,1
47,470378,1
47,470379,1
47,470380,2
47,470381,1
47,470382,1
47,470383,1
47,470384,1
47,470385,1
47,470386,2
47,470388,1
47,470389,1
47,470390,1
47,470391,1
47,470392,1
47,470393,1
47,470394,3
47,470395,1
47,470396,2
47,470397,1
47,470398,1
47,470399,1
47,470400,1
47,470401,1
47,470402,1
47,470403,2
47,470404,1
47,470405,1
47,470406,1
47,470407,1
47,470408,1
47,470409,1
47,470410,1
47,470411,1
47,470412,1
47,470413,1
47,470414,1
47,470415,1
47,470416,1
47,470417,1
47,470418,1
47,470419,1
47,470420,1
47,470421,1
47,470422,1
47,470423,1
47,470424,1
47,470425,1
47,470426,1
47,470427,1
47,470428,1
47,470429,1
47,470430,1
47,470431,1
47,470432,1
47,470433,1
47,470434,1
47,470435,1
47,470436,1
47,470437,1
47,470438,1
47,470439,1
47,470440,1
47,470441,1
47,470442,1
47,470443,1
47,470444,1
47,470445,1
47,470446,1
47,470447,1
47,470448,1
47,470449,1
47,470450,1
47,470451,1
47,470452,1
47,470453,1
47,470454,1
47,470455,1
47,470456,2
47,470457,1
47,470458,2
47,470459,1
47,470461,1
47,470462,1
47,470463,1
47,470464,1
47,470465,1
47,470466,1
47,470467,1
47,470468,1
47,470469,1
47,470470,1
47,470471,1
47,470472,1
47,470473,1
47,470474,1
47,470475,1
47,470476,2
47,470477,1
47,470479,1
47,470480,1
47,470481,1
47,470482,1
47,470483,1
47,470484,1
47,470485,1
47,470486,1
47,470487,1
47,470488,2
47,470490,1
47,470491,2
47,470492,1
47,470493,1
47,470494,1
47,470495,1
47,470496,1
47,470497,1
47,470498,1
47,470499,1
47,470500,1
47,470501,1
47,470502,2
47,470503,1
47,470504,1
47,470505,1
47,470506,1
47,470507,1
47,470508,1
47,470509,1
47,470510,1
47,470511,1
47,470512,1
47,470513,1
47,470514,1
47,470515,1
47,470516,1
47,470517,2
47,470518,1
47,470519,1
47,470520,1
47,470521,1
47,470522,1
47,470523,1
47,470524,1
47,470525,1
47,470526,1
47,470527,1
47,470528,1
47,470529,1
47,470530,1
47,470531,1
47,470532,1
47,470533,1
47,470534,1
47,470535,1
47,470536,1
47,470537,1
47,470538,1
47,470539,1
47,470540,1
47,470541,1
47,470542,1
47,470543,1
47,470544,1
47,470545,1
47,470546,1
47,470547,1
47,470548,1
47,470549,1
47,470550,1
47,470551,1
47,470552,1
47,470553,1
47,470554,1
47,470555,1
47,470556,1
47,470557,1
47,470558,2
47,470559,1
47,470560,1
47,470561,1
47,470562,1
47,470563,1
47,470564,2
47,470565,1
47,470566,1
47,470567,1
47,470568,1
47,470569,1
47,470570,1
47,470571,1
47,470572,1
47,470573,1
47,470574,1
47,470575,1
47,470576,1
47,470577,1
47,470578,1
47,470579,1
47,470580,3
47,470581,1
47,470582,1
47,470583,1
47,470584,1
47,470585,1
47,470586,1
47,470587,1
47,470588,1
47,470589,1
47,470590,1
47,470591,2
47,470593,1
47,470594,1
47,470595,1
47,470596,1
47,470597,1
47,470598,1
47,470599,1
47,470600,1
47,470601,1
47,470602,3
47,470603,1
47,470604,1
47,470605,1
47,470606,1
47,470607,1
47,470608,1
47,470609,1
47,470610,1
47,470611,2
47,470613,1
47,470614,1
47,470615,1
47,470616,1
47,470617,1
47,470618,1
47,470619,1
47,470620,1
47,470621,1
47,470622,1
47,470623,1
47,470624,1
47,470625,1
47,470626,1
47,470627,1
47,470628,1
47,470629,1
47,470630,1
47,470631,1
47,470632,1
47,470633,1
47,470634,1
47,470635,1
47,470636,1
47,470637,1
47,470638,1
47,470639,1
47,470640,1
47,470641,1
47,470643,1
47,470645,1
47,470646,1
47,470647,1
47,470648,1
47,470649,1
47,470650,1
47,470651,1
47,470652,1
47,470653,2
47,470654,1
47,470655,1
47,470656,1
47,470657,1
47,470658,1
47,470659,1
47,470660,1
47,470661,1
47,470662,1
47,470663,1
47,470664,1
47,470665,1
47,470666,1
47,470667,1
47,470668,1
47,470669,1
47,470670,1
47,470671,1
47,470672,1
47,470673,2
47,470674,1
47,470675,1
47,470676,1
47,470677,1
47,470678,1
47,470679,1
47,470680,1
47,470681,1
47,470682,1
47,470683,1
47,470684,1
47,470685,1
47,470686,1
47,470687,1
47,470688,1
47,470689,1
47,470690,1
47,470691,1
47,470693,1
47,470694,1
47,470695,1
47,470696,1
47,470697,1
47,470698,1
47,470699,1
47,470700,1
47,470701,1
47,470702,1
47,470703,1
47,470704,1
47,470705,1
47,470706,1
47,470707,1
47,470708,1
47,470709,1
47,470710,1
47,470711,1
47,470712,1
47,470713,1
47,470714,1
47,470715,1
47,470716,1
47,470717,1
47,470718,1
47,470719,1
47,470720,1
47,470721,1
47,470722,2
47,470723,1
47,470724,1
47,470725,1
47,470726,1
47,470727,1
47,470728,1
47,470729,2
47,470730,1
47,470731,1
47,470732,1
47,470733,1
47,470734,1
47,470735,1
47,470736,1
47,470737,1
47,470738,1
47,470739,1
47,470740,1
47,470741,1
47,470742,1
47,470743,1
47,470744,1
47,470745,1
47,470746,1
47,470747,1
47,470748,1
47,470749,1
47,470750,1
47,470751,1
47,470752,2
47,470753,1
47,470754,1
47,470755,2
47,470756,1
47,470757,1
47,470758,1
47,470759,1
47,470760,1
47,470761,1
47,470762,1
47,470763,1
47,470764,1
47,470765,1
47,470766,1
47,470767,1
47,470768,1
47,470769,1
47,470770,1
47,470771,1
47,470772,1
47,470773,1
47,470774,2
47,470775,1
47,470776,1
47,470777,1
47,470778,1
47,470779,1
47,470780,1
47,470781,1
47,470782,1
47,470783,1
47,470784,1
47,470785,1
47,470786,1
47,470787,1
47,470788,2
47,470789,1
47,470790,1
47,470791,1
47,470792,1
47,470793,1
47,470794,1
47,470795,1
47,470796,1
47,470797,1
47,470798,1
47,470799,1
47,470800,1
47,470801,1
47,470802,1
47,470803,1
47,470804,1
47,470805,1
47,470806,1
47,470807,1
47,470808,1
47,470809,1
47,470811,1
47,470812,1
47,470813,1
47,470814,1
47,470815,1
47,470816,1
47,470817,1
47,470818,1
47,470819,1
47,470820,1
47,470821,1
47,470822,1
47,470823,1
47,470824,1
47,470826,1
47,470828,2
47,470829,1
47,470830,1
47,470831,1
47,470832,1
47,470833,1
47,470834,1
47,470835,1
47,470836,1
47,470837,1
47,470838,1
47,470839,1
47,470840,2
47,470841,1
47,470843,1
47,470844,1
47,470845,1
47,470846,1
47,470847,1
47,470848,1
47,470849,1
47,470850,1
47,470851,1
47,470852,1
47,470853,1
47,470854,1
47,470855,1
47,470856,1
47,470857,1
47,470858,1
47,470859,2
47,470860,1
47,470861,1
47,470862,1
47,470863,1
47,470864,1
47,470865,1
47,470866,1
47,470867,1
47,470868,1
47,470869,1
47,470870,1
47,470871,1
47,470872,1
47,470873,1
47,470874,1
47,470876,1
47,470877,1
47,470878,1
47,470879,1
47,470880,1
47,470882,1
47,470883,1
47,470884,1
47,470885,1
47,470886,2
47,470887,1
47,470888,1
47,470889,1
47,470890,2
47,470891,1
47,470892,1
47,470893,1
47,470894,1
47,470895,1
47,470896,1
47,470897,1
47,470898,2
47,470899,1
47,470900,1
47,470902,1
47,470903,1
47,470904,1
47,470905,1
47,470906,1
47,470907,1
47,470909,1
47,470910,1
47,470911,1
47,470912,1
47,470914,1
47,470915,1
47,470916,1
47,470917,1
47,470918,1
47,470919,1
47,470920,1
47,470921,1
47,470922,1
47,470923,1
47,470924,1
47,470925,1
47,470926,1
47,470927,2
47,470928,1
47,470929,1
47,470930,2
47,470931,1
47,470932,1
47,470933,1
47,470934,1
47,470935,1
47,470936,1
47,470937,1
47,470938,1
47,470939,1
47,470940,1
47,470941,1
47,470942,1
47,470943,2
47,470944,1
47,470945,1
47,470946,1
47,470947,1
47,470948,1
47,470949,1
47,470950,1
47,470951,1
47,470952,1
47,470953,1
47,470954,1
47,470955,1
47,470956,1
47,470957,1
47,470958,1
47,470959,1
47,470960,2
47,470962,1
47,470963,1
47,470964,1
47,470965,1
47,470966,1
47,470967,1
47,470968,1
47,470969,1
47,470970,1
47,470971,1
47,470972,1
47,470973,1
47,470974,1
47,470975,1
47,470976,1
47,470977,1
47,470978,2
47,470979,1
47,470980,1
47,470981,1
47,470982,1
47,470983,1
47,470984,1
47,470985,1
47,470986,1
47,470987,1
47,470988,2
47,470989,1
47,470990,1
47,470991,1
47,470992,1
47,470994,1
47,470995,2
47,470996,1
47,470997,1
47,470998,1
47,470999,1
47,471000,1
47,471001,1
47,471002,1
47,471003,1
47,471004,1
47,471005,1
47,471006,1
47,471007,1
47,471008,1
47,471009,3
47,471010,1
47,471011,1
47,471012,1
47,471013,2
47,471014,1
47,471015,1
47,471016,1
47,471017,1
47,471018,1
47,471019,2
47,471020,1
47,471021,1
47,471022,1
47,471023,1
47,471024,1
47,471025,1
47,471026,1
47,471028,1
47,471029,1
47,471030,1
47,471031,1
47,471032,1
47,471033,1
47,471034,1
47,471035,1
47,471036,1
47,471037,1
47,471038,1
47,471039,1
47,471040,1
47,471041,1
47,471042,1
47,471043,1
47,471044,1
47,471045,1
47,471046,1
47,471047,1
47,471048,2
47,471050,4
47,471051,1
47,471052,1
47,471053,1
47,471054,1
47,471055,1
47,471056,1
47,471057,1
47,471058,1
47,471059,1
47,471060,1
47,471062,1
47,471063,2
47,471064,1
47,471066,1
47,471067,1
47,471068,1
47,471069,1
47,471070,1
47,471071,1
47,471072,1
47,471073,1
47,471074,1
47,471075,1
47,471076,1
47,471077,2
47,471078,1
47,471079,1
47,471080,1
47,471081,1
47,471082,1
47,471083,1
47,471084,1
47,471085,1
47,471086,1
47,471087,1
47,471088,1
47,471089,1
47,471090,1
47,471091,1
47,471092,1
47,471093,1
47,471094,1
47,471095,1
47,471096,1
47,471097,1
47,471098,2
47,471099,1
47,471100,1
47,471101,1
47,471102,1
47,471103,1
47,471104,1
47,471105,1
47,471106,1
47,471107,2
47,471108,1
47,471109,1
47,471110,1
47,471111,1
47,471112,1
47,471113,1
47,471114,1
47,471115,1
47,471116,1
47,471117,1
47,471118,2
47,471119,1
47,471120,1
47,471121,1
47,471122,1
47,471123,1
47,471124,1
47,471125,1
47,471126,1
47,471127,1
47,471128,1
47,471129,1
47,471130,1
47,471131,1
47,471132,1
47,471133,1
47,471134,1
47,471135,1
47,471136,1
47,471137,1
47,471138,1
47,471139,1
47,471140,2
47,471141,1
47,471142,1
47,471143,1
47,471144,1
47,471145,1
47,471146,1
47,471147,1
47,471148,1
47,471149,1
47,471150,1
47,471151,1
47,471152,1
47,471153,1
47,471154,1
47,471155,1
47,471156,1
47,471157,2
47,471158,1
47,471159,1
47,471160,3
47,471161,1
47,471162,1
47,471163,1
47,471164,1
47,471165,1
47,471166,1
47,471167,1
47,471168,1
47,471169,1
47,471170,1
47,471171,1
47,471172,1
47,471173,1
47,471174,1
47,471175,1
47,471176,1
47,471177,1
47,471178,1
47,471179,1
47,471180,1
47,471181,1
47,471182,1
47,471183,1
47,471184,1
47,471185,1
47,471186,1
47,471187,1
47,471188,1
47,471189,1
47,471190,1
47,471191,1
47,471192,1
47,471193,1
47,471194,1
47,471195,1
47,471196,1
47,471198,1
47,471199,1
47,471200,2
47,471201,1
47,471202,1
47,471203,1
47,471204,1
47,471205,1
47,471206,1
47,471207,1
47,471208,1
47,471209,1
47,471210,1
47,471211,1
47,471212,1
47,471213,1
47,471214,1
47,471215,1
47,471216,1
47,471217,1
47,471218,1
47,471219,1
47,471220,1
47,471221,1
47,471222,1
47,471223,1
47,471224,2
47,471225,1
47,471226,1
47,471227,1
47,471228,1
47,471229,1
47,471230,1
47,471231,1
47,471232,1
47,471233,1
47,471234,1
47,471235,1
47,471236,1
47,471237,1
47,471238,1
47,471239,1
47,471240,1
47,471241,1
47,471242,1
47,471243,1
47,471244,1
47,471245,1
47,471246,1
47,471247,1
47,471248,1
47,471249,1
47,471250,1
47,471251,2
47,471252,1
47,471253,1
47,471254,1
47,471255,1
47,471256,1
47,471257,1
47,471258,1
47,471259,1
47,471260,1
47,471261,1
47,471262,1
47,471263,1
47,471264,1
47,471265,1
47,471266,1
47,471268,1
47,471269,1
47,471270,1
47,471271,2
47,471272,1
47,471273,1
48,480001,1
48,480002,1
48,480003,1
48,480004,1
48,480005,1
48,480006,1
48,480007,1
48,480008,2
48,480009,1
48,480010,1
48,480011,1
48,480012,1
48,480013,1
48,480014,1
48,480015,1
48,480016,1
48,480017,1
48,480018,2
48,480019,1
48,480020,1
48,480021,2
48,480022,1
48,480023,1
48,480024,1
48,480025,1
48,480026,1
48,480027,1
48,480028,1
48,480029,1
48,480030,1
48,480031,1
48,480032,2
48,480033,1
48,480034,1
48,480035,1
48,480036,1
48,480037,1
48,480038,1
48,480039,1
48,480040,1
48,480041,1
48,480042,1
48,480043,1
48,480044,1
48,480045,1
48,480046,1
48,480047,1
48,480048,1
48,480049,1
48,480050,2
48,480051,1
48,480052,1
48,480053,1
48,480054,1
48,480055,1
48,480056,1
48,480057,1
48,480058,1
48,480059,1
48,480060,1
48,480061,1
48,480062,1
48,480063,1
48,480064,1
48,480065,1
48,480066,1
48,480068,1
48,480069,1
48,480070,1
48,480071,1
48,480072,1
48,480073,1
48,480074,1
48,480075,1
48,480076,2
48,480077,1
48,480078,1
48,480079,1
48,480080,1
48,480081,1
48,480082,1
48,480083,1
48,480084,1
48,480085,1
48,480086,1
48,480087,1
48,480088,1
48,480089,1
48,480090,1
48,480091,4
48,480092,1
48,480093,2
48,480094,1
48,480095,1
48,480096,1
48,480097,2
48,480098,1
48,480099,1
48,480100,1
48,480101,1
48,480102,1
48,480103,1
48,480104,1
48,480105,1
48,480106,1
48,480107,1
48,480108,1
48,480109,1
48,480110,1
48,480111,1
48,480112,1
48,480113,1
48,480114,1
48,480115,1
48,480116,1
48,480117,1
48,480118,2
48,480119,1
48,480120,1
48,480121,1
48,480122,1
48,480123,1
48,480124,1
48,480125,1
48,480126,1
48,480127,1
48,480128,1
48,480129,1
48,480130,1
48,480131,1
48,480132,1
48,480133,1
48,480134,1
48,480135,4
48,480136,1
48,480137,1
48,480138,1
48,480139,1
48,480140,1
48,480141,1
48,480142,1
48,480143,1
48,480144,1
48,480145,1
48,480146,1
48,480147,1
48,480148,1
48,480149,1
48,480150,1
48,480151,1
48,480152,1
48,480153,1
48,480154,1
48,480155,1
48,480156,1
48,480157,1
48,480158,1
48,480159,1
48,480160,1
48,480161,1
48,480162,1
48,480163,1
48,480164,1
48,480165,1
48,480166,1
48,480167,1
48,480168,1
48,480169,1
48,480170,1
48,480171,1
48,480172,1
48,480173,1
48,480174,2
48,480175,1
48,480176,1
48,480177,1
48,480178,2
48,480179,1
48,480180,1
48,480181,1
48,480182,3
48,480183,1
48,480184,1
48,480185,1
48,480186,1
48,480187,1
48,480188,2
48,480189,1
48,480190,2
48,480191,1
48,480192,1
48,480193,1
48,480194,1
48,480195,1
48,480196,2
48,480197,1
48,480198,1
48,480199,1
48,480200,1
48,480201,1
48,480202,1
48,480203,1
48,480204,1
48,480205,1
48,480206,1
48,480207,1
48,480208,1
48,480209,1
48,480210,1
48,480211,1
48,480212,1
48,480213,1
48,480214,1
48,480215,1
48,480216,1
48,480217,1
48,480219,1
48,480220,1
48,480221,1
48,480222,1
48,480223,1
48,480224,1
48,480225,1
48,480226,1
48,480227,1
48,480228,1
48,480229,1
48,480230,1
48,480231,1
48,480232,1
48,480233,1
48,480234,1
48,480235,1
48,480236,1
48,480237,1
48,480238,2
48,480239,1
48,480240,1
48,480241,1
48,480243,1
48,480244,1
48,480245,1
48,480246,1
48,480247,1
48,480248,1
48,480249,1
48,480250,1
48,480251,1
48,480252,1
48,480253,6
48,480254,1
48,480255,1
48,480256,1
48,480257,1
48,480258,1
48,480260,3
48,480261,1
48,480262,1
48,480263,1
48,480264,1
48,480265,1
48,480266,1
48,480267,1
48,480268,1
48,480269,2
48,480270,1
48,480271,1
48,480272,1
48,480273,1
48,480275,1
48,480276,1
48,480277,1
48,480278,2
48,480280,1
48,480281,1
48,480282,1
48,480283,1
48,480284,1
48,480285,1
48,480286,1
48,480287,1
48,480288,1
48,480289,1
48,480290,1
48,480291,1
48,480292,1
48,480293,1
48,480294,1
48,480295,1
48,480296,1
48,480297,1
48,480298,1
48,480299,1
48,480300,1
48,480301,1
48,480302,1
48,480303,2
48,480304,2
48,480305,1
48,480306,1
48,480307,1
48,480308,1
48,480310,1
48,480311,1
48,480312,1
48,480314,1
48,480315,2
48,480316,1
48,480317,1
48,480318,1
48,480319,1
48,480320,1
48,480321,1
48,480322,1
48,480323,1
48,480324,1
48,480325,2
48,480326,1
48,480327,1
48,480328,1
48,480329,1
48,480330,1
48,480331,1
48,480332,1
48,480333,1
48,480334,1
48,480335,1
48,480336,1
48,480337,1
48,480338,1
48,480339,1
48,480340,1
48,480341,1
48,480342,1
48,480343,1
48,480344,1
48,480345,1
48,480346,1
48,480348,1
48,480349,1
48,480350,1
48,480351,1
48,480352,1
48,480353,1
48,480354,1
48,480355,1
48,480356,1
48,480357,1
48,480358,1
48,480359,1
48,480360,1
48,480361,1
48,480362,1
48,480363,1
48,480364,1
48,480365,1
48,480366,1
48,480367,2
48,480368,1
48,480369,1
48,480370,1
48,480371,1
48,480372,1
48,480373,1
48,480374,1
48,480376,1
48,480377,1
48,480378,1
48,480379,1
48,480380,1
48,480381,1
48,480382,1
48,480383,1
48,480384,2
48,480385,1
48,480386,1
48,480387,3
48,480388,2
48,480389,1
48,480390,1
48,480391,1
48,480392,1
48,480393,1
48,480394,1
48,480395,2
48,480396,1
48,480397,2
48,480398,1
48,480399,1
48,480400,1
48,480401,1
48,480402,1
48,480403,1
48,480404,1
48,480405,2
48,480406,2
48,480407,1
48,480408,1
48,480409,1
48,480410,2
48,480411,1
48,480412,1
48,480413,1
48,480414,1
48,480415,1
48,480416,2
48,480417,1
48,480418,1
48,480419,1
48,480421,1
48,480422,1
48,480423,1
48,480424,1
48,480425,1
48,480426,1
48,480427,1
48,480428,1
48,480429,1
48,480430,1
48,480432,1
48,480433,1
48,480434,1
48,480435,1
48,480436,1
48,480437,1
48,480438,1
48,480439,1
48,480440,1
48,480441,1
48,480442,1
48,480443,1
48,480444,1
48,480445,1
48,480446,1
48,480447,1
48,480448,2
48,480449,1
48,480450,1
48,480451,1
48,480452,1
48,480453,1
48,480454,1
48,480455,1
48,480456,1
48,480457,1
48,480458,1
48,480459,1
48,480460,1
48,480461,2
48,480462,2
48,480463,1
48,480464,1
48,480465,1
48,480466,1
48,480467,2
48,480468,1
48,480469,1
48,480470,1
48,480471,1
48,480472,3
48,480474,1
48,480475,1
48,480476,1
48,480477,1
48,480478,1
48,480479,1
48,480480,1
48,480481,1
48,480482,1
48,480483,1
48,480484,1
48,480485,1
48,480486,1
48,480487,1
48,480488,1
48,480489,1
48,480490,1
48,480491,1
48,480492,1
48,480493,1
48,480494,1
48,480496,1
48,480497,1
48,480498,1
48,480499,1
48,480500,1
48,480501,1
48,480502,1
48,480503,1
48,480504,1
48,480505,1
48,480506,1
48,480507,1
48,480508,1
48,480509,1
48,480510,1
48,480511,1
48,480512,2
48,480513,1
48,480514,1
48,480515,1
48,480516,1
48,480517,1
48,480518,2
48,480519,1
48,480520,1
48,480521,1
48,480522,1
48,480523,1
48,480524,1
48,480525,2
48,480526,1
48,480527,2
48,480528,1
48,480529,1
48,480530,1
48,480531,2
48,480532,1
48,480533,1
48,480534,1
48,480535,3
48,480536,2
48,480537,1
48,480538,1
48,480539,1
48,480540,1
48,480541,1
48,480542,1
48,480543,1
48,480544,1
48,480545,1
48,480546,1
48,480547,1
48,480548,1
48,480549,6
48,480550,1
48,480551,2
48,480552,1
48,480553,1
48,480554,1
48,480555,2
48,480556,1
48,480557,1
48,480558,1
48,480559,1
48,480560,1
48,480561,1
48,480562,1
48,480563,1
48,480564,2
48,480565,1
48,480566,1
48,480567,1
48,480568,1
48,480569,2
48,480570,1
48,480571,1
48,480572,1
48,480573,1
48,480574,1
48,480575,1
48,480576,1
48,480577,1
48,480578,1
48,480579,1
48,480580,1
48,480581,1
48,480582,1
48,480583,1
48,480584,1
48,480585,1
48,480586,1
48,480587,1
48,480588,1
48,480589,1
48,480590,1
48,480591,2
48,480592,1
48,480593,1
48,480595,1
48,480596,1
48,480597,1
48,480598,1
48,480599,1
48,480600,1
48,480601,1
48,480602,1
48,480603,1
48,480604,1
48,480605,1
48,480606,1
48,480607,2
48,480608,1
